episode,timestep,reward
2247,636120,-934.2462
2249,636740,-891.2745
2251,637360,-1952.3182
2254,637980,-1497.3225
2256,638600,-2199.5628
2258,639220,-1149.3591
2260,639840,-1256.8186
2262,640460,-1383.9652
2264,641080,-1655.9954
2266,641700,-1615.8759
2268,642320,-1802.3988
2270,642940,-1322.0636
2272,643560,-1206.7168
2274,644180,-1749.1514
2276,644800,-1836.1312
2278,645420,-718.9877
2281,646040,-1440.8205
2283,646660,-1691.348
2285,647280,-1693.3852
2287,647900,-1093.2092
2289,648520,-1229.5555
2291,649140,-1057.9384
2293,649760,-2013.7691
